file	PRS_type	threshold	fold	Count	BETA	SE	P	r2_PRS	r2_full	AUC
input/fig3ab_prs/snp//fold61.SNP.0.01.sscore	SNP	0.01	61	11647.965714285714	270.971539470432	133.900404815045	0.0430031121302303	0.0334861	0.141581	0.5741044572053596
input/fig3ab_prs/snp//fold61.SNP.0.05.sscore	SNP	0.05	61	43651.95428571429	267.59173645361875	304.0126628081692	0.378751346480092	0.00621729	0.117362	0.5263877495214657
input/fig3ab_prs/snp//fold61.SNP.0.1.sscore	SNP	0.1	61	74589.90857142858	544.2490699576394	430.88032021103203	0.20654979355567735	0.0129157	0.123311	0.5202351654361499
input/fig3ab_prs/snp//fold62.SNP.0.00001.sscore	SNP	1e-5	62	28	9.616315000981178	4.929043718099882	0.05106306250073425	0.0316602	0.232026	0.5868197976483457
input/fig3ab_prs/snp//fold62.SNP.0.0001.sscore	SNP	1e-4	62	224	29.514822432169076	14.765016245448189	0.045611615235475814	0.033689	0.233635	0.5749248017500683
input/fig3ab_prs/snp//fold62.SNP.0.001.sscore	SNP	0.001	62	1595.9885714285715	92.9153905422381	46.86775071458159	0.0474231290555355	0.0334297	0.233429	0.5838118676510802
input/fig3ab_prs/snp//fold62.SNP.0.01.sscore	SNP	0.01	62	11715.977142857142	376.13443773368516	160.18390546127375	0.018867364248303344	0.0473534	0.244472	0.5850423844681433
input/fig3ab_prs/snp//fold62.SNP.0.05.sscore	SNP	0.05	62	43851.94285714286	598.1894720844864	355.1417720861669	0.09211055170181302	0.0240226	0.225969	0.5756084222039923
input/fig3ab_prs/snp//fold62.SNP.0.1.sscore	SNP	0.1	62	75039.94285714286	728.0094672256413	493.2155079002859	0.13993116846619022	0.0184711	0.221566	0.5548263604047033
input/fig3ab_prs/snp//fold63.SNP.0.00001.sscore	SNP	1e-5	63	32	4.252878599126885	5.223015849702045	0.41549758613523413	0.00530026	0.108092	0.5434782608695652
input/fig3ab_prs/snp//fold63.SNP.0.0001.sscore	SNP	1e-4	63	208	29.367727225788443	14.686735538363054	0.04554251118407723	0.0325305	0.132508	0.5533223954060705
input/fig3ab_prs/snp//fold63.SNP.0.001.sscore	SNP	0.001	63	1572	146.69359845584387	48.10590351751672	0.0022930758429888613	0.0796646	0.174771	0.6211375444353295
input/fig3ab_prs/snp//fold63.SNP.0.01.sscore	SNP	0.01	63	11583.954285714286	485.54235947726767	157.0294725900432	0.001987820136090179	0.0833218	0.17805	0.6210008203445447
input/fig3ab_prs/snp//fold63.SNP.0.05.sscore	SNP	0.05	63	43507.92	678.8331273875344	336.156039426022	0.04344577852889459	0.0337837	0.133632	0.5549630844954881
input/fig3ab_prs/snp//fold63.SNP.0.1.sscore	SNP	0.1	63	74963.84	744.827807107463	437.44042729045367	0.08862508455198678	0.023592	0.124493	0.5594749794913864
input/fig3ab_prs/snp//fold64.SNP.0.00001.sscore	SNP	1e-5	64	36	5.639167858257524	5.095772483603556	0.2684511170682782	0.010006	0.114934	0.5591036414565826
input/fig3ab_prs/snp//fold64.SNP.0.0001.sscore	SNP	1e-4	64	212	21.36545796590727	14.400710031430592	0.1379046630115301	0.0181926	0.122253	0.5815126050420169
input/fig3ab_prs/snp//fold64.SNP.0.001.sscore	SNP	0.001	64	1546	103.43267376733967	46.20431048534565	0.025182371015962265	0.0421104	0.143636	0.5852941176470589
input/fig3ab_prs/snp//fold64.SNP.0.01.sscore	SNP	0.01	64	11627.976878612717	229.52920800376813	142.379725733163	0.10694193480862109	0.0213055	0.125036	0.5788515406162466
input/fig3ab_prs/snp//fold64.SNP.0.05.sscore	SNP	0.05	64	43433.90751445087	420.6459370620067	326.4905521926274	0.19761154392572683	0.0134717	0.118033	0.5739495798319327
input/fig3ab_prs/snp//fold64.SNP.0.1.sscore	SNP	0.1	64	74555.87283236995	1173.140921471344	480.6230520583435	0.014651714329035762	0.0493565	0.150114	0.6040616246498599
input/fig3ab_prs/snp//fold65.SNP.0.00001.sscore	SNP	1e-5	65	26	8.77983048356944	4.5571274242829745	0.054027616095190946	0.0306667	0.169653	0.5690131124913733
input/fig3ab_prs/snp//fold65.SNP.0.0001.sscore	SNP	1e-4	65	238	46.012586168572454	15.561874860482984	0.003108992603787566	0.0759602	0.208452	0.629951690821256
input/fig3ab_prs/snp//fold65.SNP.0.001.sscore	SNP	0.001	65	1535.9770114942528	152.0176381220359	50.9663143915463	0.002857103541616076	0.0758322	0.208343	0.6150448585231194
input/fig3ab_prs/snp//fold65.SNP.0.01.sscore	SNP	0.01	65	11815.977011494253	418.87800466847074	152.77849925434586	0.006111581339088023	0.0643207	0.198482	0.6027605244996549
input/fig3ab_prs/snp//fold65.SNP.0.05.sscore	SNP	0.05	65	43655.9540229885	769.7977614776853	346.32601609792874	0.02623234882892387	0.0418808	0.179259	0.565631469979296
input/fig3ab_prs/snp//fold65.SNP.0.1.sscore	SNP	0.1	65	74519.93103448275	902.7452627019985	478.6272325763692	0.059279667715294165	0.0297016	0.168826	0.5537612146307799
input/fig3ab_prs/snp//fold66.SNP.0.00001.sscore	SNP	1e-5	66	22	5.188337599547528	4.056836947900277	0.20092803383458022	0.0131876	0.129519	0.5666529942575882
input/fig3ab_prs/snp//fold66.SNP.0.0001.sscore	SNP	1e-4	66	206	38.52536588761911	14.491743671666672	0.00785043750163873	0.058662	0.169633	0.6267432321575062
input/fig3ab_prs/snp//fold66.SNP.0.001.sscore	SNP	0.001	66	1528	125.48279279763088	50.83289144633317	0.013566722668015032	0.0516006	0.163404	0.6155318567131529
input/fig3ab_prs/snp//fold66.SNP.0.01.sscore	SNP	0.01	66	11309.988571428572	431.75138698566394	142.74353979127227	0.002489086696343302	0.0780055	0.186696	0.6421930544161881
input/fig3ab_prs/snp//fold66.SNP.0.05.sscore	SNP	0.05	66	43557.94285714286	871.2492783777363	331.09324176559767	0.008502593559402478	0.0594133	0.170295	0.6082854799015587
input/fig3ab_prs/snp//fold66.SNP.0.1.sscore	SNP	0.1	66	74795.92	1130.6766693265524	470.15689635600376	0.016177235457030127	0.0489345	0.161052	0.5911949685534591
input/fig3ab_prs/snp//fold67.SNP.0.00001.sscore	SNP	1e-5	67	32	4.37134964654698	5.240079993514704	0.4041602361915038	0.00551359	0.0530739	0.5241778149386845
input/fig3ab_prs/snp//fold67.SNP.0.0001.sscore	SNP	1e-4	67	232	23.14993387899448	13.80534858930626	0.09356565320012682	0.0226489	0.0693897	0.5809643255295429
input/fig3ab_prs/snp//fold67.SNP.0.001.sscore	SNP	0.001	67	1621.9768786127167	82.64799673214306	45.31136872285325	0.06815187144405356	0.0270035	0.0735361	0.5607580824972129
input/fig3ab_prs/snp//fold67.SNP.0.01.sscore	SNP	0.01	67	11609.976878612717	183.0701562481602	138.3791784226404	0.18584858810882565	0.013939	0.0610964	0.5391583054626533
input/fig3ab_prs/snp//fold67.SNP.0.05.sscore	SNP	0.05	67	43391.919075144506	581.0729565358866	278.3304215596093	0.036824082618441	0.0352018	0.0813423	0.5815217391304348
input/fig3ab_prs/snp//fold67.SNP.0.1.sscore	SNP	0.1	67	74813.90751445087	671.8228800570807	398.9816088555509	0.09221177672796312	0.0227751	0.0695099	0.5554626532887402
input/fig3ab_prs/snp//fold68.SNP.0.00001.sscore	SNP	1e-5	68	46	2.623854564021069	6.367956502717076	0.6803099017086542	0.00137083	0.0688336	0.5169345579793341
input/fig3ab_prs/snp//fold68.SNP.0.0001.sscore	SNP	1e-4	68	220	1.6332154170977031	14.011360906826665	0.9072058416685953	1.09782e-4	0.0676578	0.5202353616532721
input/fig3ab_prs/snp//fold68.SNP.0.001.sscore	SNP	0.001	68	1570	15.929030286418945	41.522909088028904	0.7012599018251962	0.00118894	0.068664	0.505166475315729
input/fig3ab_prs/snp//fold68.SNP.0.01.sscore	SNP	0.01	68	11632	275.0710471605717	143.26820805593866	0.054861348802729304	0.0305221	0.0960156	0.5816590126291619
input/fig3ab_prs/snp//fold68.SNP.0.05.sscore	SNP	0.05	68	43539.9649122807	303.42718915915606	288.3905345651658	0.29273536686335316	0.00899802	0.0759456	0.5434845005740528
input/fig3ab_prs/snp//fold68.SNP.0.1.sscore	SNP	0.1	68	74949.88304093567	621.0299676837714	397.00376942989686	0.11774892297666806	0.020117	0.0863134	0.5470723306544202
input/fig3ab_prs/snp//fold69.SNP.0.00001.sscore	SNP	1e-5	69	34	9.959635784549825	5.455227594238943	0.06789472373684192	0.0286563	0.231535	0.574271499644634
input/fig3ab_prs/snp//fold69.SNP.0.0001.sscore	SNP	1e-4	69	220	35.303125901840545	15.960750842498639	0.026975562332610614	0.0428981	0.242802	0.5862117981520967
input/fig3ab_prs/snp//fold69.SNP.0.001.sscore	SNP	0.001	69	1616	58.67327861684111	48.42223424067094	0.2256267853024918	0.0125228	0.218771	0.5759772565742715
input/fig3ab_prs/snp//fold69.SNP.0.01.sscore	SNP	0.01	69	11697.976744186046	191.46208375188672	147.0041623309333	0.19277070494528967	0.0145425	0.220369	0.5835110163468372
input/fig3ab_prs/snp//fold69.SNP.0.05.sscore	SNP	0.05	69	43597.93023255814	621.0373845820985	331.2307706810338	0.06080115970432626	0.0303114	0.232844	0.5997157071783937
input/fig3ab_prs/snp//fold69.SNP.0.1.sscore	SNP	0.1	69	74577.8953488372	854.9069432520396	478.47143198625474	0.07397854186315492	0.0276845	0.230766	0.5755508173418621
input/fig3ab_prs/snp//fold7.SNP.0.00001.sscore	SNP	1e-5	7	40	10.473299207049363	6.490081785273328	0.10658401343657384	0.0216469	0.13707	0.577310924369748
input/fig3ab_prs/snp//fold7.SNP.0.0001.sscore	SNP	1e-4	7	252	18.214722980670054	15.328896364495876	0.23473077093751984	0.0115293	0.128146	0.5694677871148459
input/fig3ab_prs/snp//fold7.SNP.0.001.sscore	SNP	0.001	7	1578	38.437500263985235	43.9845566389568	0.38218019102602413	0.00623585	0.123477	0.5350140056022409
input/fig3ab_prs/snp//fold7.SNP.0.01.sscore	SNP	0.01	7	11649.988439306358	-15.830484558701844	154.2768264007737	0.9182717887162796	8.53166e-5	0.118052	0.48515406162464986
input/fig3ab_prs/snp//fold7.SNP.0.05.sscore	SNP	0.05	7	43443.96531791907	174.90604519307814	343.1018692466339	0.6102064682303721	0.00210915	0.119837	0.5277310924369748
input/fig3ab_prs/snp//fold7.SNP.0.1.sscore	SNP	0.1	7	74681.94219653179	328.7268341366741	461.49824280307075	0.4762768296150303	0.00412796	0.121618	0.514985994397759
input/fig3ab_prs/snp//fold70.SNP.0.00001.sscore	SNP	1e-5	70	26	-2.053824611644613	4.508671926458425	0.6487296985881699	0.00168604	0.153617	0.46622914957615536
input/fig3ab_prs/snp//fold70.SNP.0.0001.sscore	SNP	1e-4	70	218	23.96090421883405	14.332748927174656	0.0945718242881019	0.0230809	0.171756	0.5750615258408531
input/fig3ab_prs/snp//fold70.SNP.0.001.sscore	SNP	0.001	70	1684	15.186619620076451	52.22801875042918	0.7712231508887253	6.86123e-4	0.152769	0.49917965545529125
input/fig3ab_prs/snp//fold70.SNP.0.01.sscore	SNP	0.01	70	11593.988571428572	89.04692065870634	137.29527733870825	0.5166101231939642	0.00343153	0.155097	0.5046486190866831
input/fig3ab_prs/snp//fold70.SNP.0.05.sscore	SNP	0.05	70	43451.98857142857	412.357748187532	294.4466539220313	0.1613786756073565	0.0162499	0.165965	0.5484003281378179
input/fig3ab_prs/snp//fold70.SNP.0.1.sscore	SNP	0.1	70	74467.93142857144	776.8767511143244	439.9484850631172	0.07742341342994549	0.0262305	0.174426	0.5728739403882964
input/fig3ab_prs/snp//fold71.SNP.0.00001.sscore	SNP	1e-5	71	32	15.64485362799514	5.863081564355085	0.007622093911702719	0.0626981	0.243282	0.5906162464985995
input/fig3ab_prs/snp//fold71.SNP.0.0001.sscore	SNP	1e-4	71	192	36.05002383187226	15.137071600417942	0.01723892676189339	0.0490272	0.232245	0.5739495798319327
input/fig3ab_prs/snp//fold71.SNP.0.001.sscore	SNP	0.001	71	1638	90.02640143617059	53.815391391155906	0.09435198471010892	0.0235768	0.211698	0.5826330532212886
input/fig3ab_prs/snp//fold71.SNP.0.01.sscore	SNP	0.01	71	11501.988439306358	266.3478018206238	160.89427380100722	0.09783907596161216	0.0231357	0.211341	0.565406162464986
input/fig3ab_prs/snp//fold71.SNP.0.05.sscore	SNP	0.05	71	43713.953757225434	682.5665745924406	345.7879654656663	0.04838794814031712	0.0333647	0.2196	0.5599439775910364
input/fig3ab_prs/snp//fold71.SNP.0.1.sscore	SNP	0.1	71	74789.95375722543	847.9534708408258	494.4179239930722	0.0863353148406077	0.0252992	0.213088	0.5549019607843138
input/fig3ab_prs/snp//fold72.SNP.0.00001.sscore	SNP	1e-5	72	32	13.31449993445469	5.580181671299577	0.017031203466015724	0.0474191	0.161771	0.5989178690344062
input/fig3ab_prs/snp//fold72.SNP.0.0001.sscore	SNP	1e-4	72	200	57.318013999698	15.527912990617768	2.231204701123483e-4	0.121311	0.226793	0.6956159822419534
input/fig3ab_prs/snp//fold72.SNP.0.001.sscore	SNP	0.001	72	1571.9885057471265	193.9991155560661	53.199515250966854	2.6569883392928357e-4	0.119479	0.225181	0.6678690344062154
input/fig3ab_prs/snp//fold72.SNP.0.01.sscore	SNP	0.01	72	11509.988505747126	520.6208888935537	163.5368688577355	0.0014550221981944917	0.0874862	0.197029	0.6177857935627081
input/fig3ab_prs/snp//fold72.SNP.0.05.sscore	SNP	0.05	72	43675.9540229885	817.7950129077584	340.7523183832991	0.01639645876988318	0.0480726	0.162346	0.5930910099889013
input/fig3ab_prs/snp//fold72.SNP.0.1.sscore	SNP	0.1	72	74789.94252873563	1281.3755591193428	507.55984028814817	0.011583654716355361	0.0533007	0.166947	0.5882352941176471
input/fig3ab_prs/snp//fold73.SNP.0.00001.sscore	SNP	1e-5	73	28	15.030106974127856	5.7718786141630956	0.009213646592792753	0.0583896	0.236688	0.6125922887612797
input/fig3ab_prs/snp//fold73.SNP.0.0001.sscore	SNP	1e-4	73	194	40.4687047244996	14.578341623441592	0.005504116816593003	0.0662711	0.243077	0.5995351380913317
input/fig3ab_prs/snp//fold73.SNP.0.001.sscore	SNP	0.001	73	1521.9885714285715	136.45380937837055	46.032326526122496	0.0030336843498969357	0.0756407	0.250672	0.6011758271807492
input/fig3ab_prs/snp//fold73.SNP.0.01.sscore	SNP	0.01	73	11449.977142857142	651.4657143629543	159.86293188573404	4.598434112442134e-5	0.152248	0.312774	0.6767842493847416
input/fig3ab_prs/snp//fold73.SNP.0.05.sscore	SNP	0.05	73	43725.96571428572	958.395680831986	317.26868231455256	0.0025213289823296232	0.0794907	0.253793	0.6245556467049495
input/fig3ab_prs/snp//fold73.SNP.0.1.sscore	SNP	0.1	73	74407.94285714286	1567.5161730104098	464.9448126982243	7.478646511345149e-4	0.100823	0.271086	0.6371342630571507
input/fig3ab_prs/snp//fold74.SNP.0.00001.sscore	SNP	1e-5	74	50	7.405382670449665	6.359524737881377	0.24423952371349353	0.0108948	0.111608	0.5555099808586272
input/fig3ab_prs/snp//fold74.SNP.0.0001.sscore	SNP	1e-4	74	226	16.254614361080737	15.275058787256784	0.2872708188157903	0.00910171	0.109998	0.5527754990429313
input/fig3ab_prs/snp//fold74.SNP.0.001.sscore	SNP	0.001	74	1541.9657142857143	17.880086125467013	46.81663008875521	0.7025226258302211	0.0011609	0.102865	0.5401968826907301
input/fig3ab_prs/snp//fold74.SNP.0.01.sscore	SNP	0.01	74	11601.954285714286	261.5312343246747	150.52082536050037	0.08229743058654851	0.024414	0.123751	0.5783429040196882
input/fig3ab_prs/snp//fold74.SNP.0.05.sscore	SNP	0.05	74	44011.93142857143	147.7513882344877	311.1508127582466	0.6348906277412405	0.00179474	0.103435	0.5401968826907301
input/fig3ab_prs/snp//fold74.SNP.0.1.sscore	SNP	0.1	74	74839.92	178.12242281027403	421.31356800708784	0.6724566945302886	0.00142141	0.103099	0.5451189499589828
input/fig3ab_prs/snp//fold75.SNP.0.00001.sscore	SNP	1e-5	75	28	11.49300757049921	4.750422443112686	0.015547614657010688	0.0474989	0.0772373	0.6002070393374741
input/fig3ab_prs/snp//fold75.SNP.0.0001.sscore	SNP	1e-4	75	218	25.039466784961142	13.762706185613338	0.06885486714493795	0.0265413	0.056934	0.5835748792270531
input/fig3ab_prs/snp//fold75.SNP.0.001.sscore	SNP	0.001	75	1616	65.69863133955282	44.31349834618321	0.1381840845721903	0.0174685	0.0481445	0.5733609385783299
input/fig3ab_prs/snp//fold75.SNP.0.01.sscore	SNP	0.01	75	11579.965517241379	230.82219932259844	131.9758091362022	0.08029559170401765	0.0244279	0.0548865	0.5725327812284334
input/fig3ab_prs/snp//fold75.SNP.0.05.sscore	SNP	0.05	75	43411.91954022989	711.5359898065733	295.3317384820421	0.015984157364057196	0.046982	0.0767365	0.5962732919254659
input/fig3ab_prs/snp//fold75.SNP.0.1.sscore	SNP	0.1	75	74711.89655172414	920.5253104413265	398.0109482962087	0.020732865364422454	0.0431018	0.0729774	0.5983436853002071
input/fig3ab_prs/snp//fold76.SNP.0.00001.sscore	SNP	1e-5	76	38	13.542755072975432	6.229566942546511	0.02970903488706614	0.0394683	0.185682	0.6166256494394312
input/fig3ab_prs/snp//fold76.SNP.0.0001.sscore	SNP	1e-4	76	200	27.307301721337364	16.03307697176563	0.08853338847280816	0.0240222	0.172587	0.5771123872026251
input/fig3ab_prs/snp//fold76.SNP.0.001.sscore	SNP	0.001	76	1600	110.8747092839909	46.42296627146194	0.01692380099418832	0.0479026	0.192833	0.5936560021875855
input/fig3ab_prs/snp//fold76.SNP.0.01.sscore	SNP	0.01	76	11519.988571428572	314.2132832250822	138.78912397667276	0.02357646069204836	0.043382	0.189	0.5876401421930544
input/fig3ab_prs/snp//fold76.SNP.0.05.sscore	SNP	0.05	76	43455.95428571429	739.7762573022696	309.29497392157856	0.016765305458222277	0.0482869	0.193159	0.6118403062619634
input/fig3ab_prs/snp//fold76.SNP.0.1.sscore	SNP	0.1	76	74579.95428571428	766.2428954020752	423.0223667292531	0.07008620359629186	0.027277	0.175347	0.589280831282472
input/fig3ab_prs/snp//fold77.SNP.0.00001.sscore	SNP	1e-5	77	40	1.0842091772599722	5.8605110062083705	0.8532270760669848	2.7756e-4	0.143461	0.5129054520358868
input/fig3ab_prs/snp//fold77.SNP.0.0001.sscore	SNP	1e-4	77	220	7.110519509422802	15.145451941911382	0.6387250328712695	0.00178898	0.144756	0.5187025534851621
input/fig3ab_prs/snp//fold77.SNP.0.001.sscore	SNP	0.001	77	1590	70.19896003204362	47.02880307138357	0.1355209361860581	0.0182384	0.158849	0.5786059351276742
input/fig3ab_prs/snp//fold77.SNP.0.01.sscore	SNP	0.01	77	11614	382.7359802183959	157.2710959737546	0.014949231993325571	0.0494739	0.185611	0.622912353347136
input/fig3ab_prs/snp//fold77.SNP.0.05.sscore	SNP	0.05	77	43615.96551724138	518.4439777692638	326.0227822116941	0.11178796840281838	0.0206636	0.160927	0.558040027605245
input/fig3ab_prs/snp//fold77.SNP.0.1.sscore	SNP	0.1	77	74857.88505747127	986.6497949053991	446.68887047088236	0.027188022627277576	0.0404914	0.177915	0.5663216011042098
input/fig3ab_prs/snp//fold78.SNP.0.00001.sscore	SNP	1e-5	78	40	8.585482161634019	6.458677785193914	0.18375096574403296	0.0150592	0.225916	0.577353616532721
input/fig3ab_prs/snp//fold78.SNP.0.0001.sscore	SNP	1e-4	78	228	34.72212413711216	16.083454614202335	0.030860077900800142	0.0418406	0.246964	0.5730482204362801
input/fig3ab_prs/snp//fold78.SNP.0.001.sscore	SNP	0.001	78	1557.9883040935672	110.63183511319676	51.68082585177248	0.032300282111962154	0.0404652	0.245883	0.596727898966705
input/fig3ab_prs/snp//fold78.SNP.0.01.sscore	SNP	0.01	78	11539.91812865497	594.6120818703569	182.79118771767804	0.001142103209195284	0.0960681	0.289583	0.65886911595866815
input/fig3ab_prs/snp//fold78.SNP.0.05.sscore	SNP	0.05	78	43689.90643274854	863.934136991319	370.1368141646556	0.01959079759799088	0.0485097	0.252206	0.6087830080367393
input/fig3ab_prs/snp//fold78.SNP.0.1.sscore	SNP	0.1	78	74795.88304093567	1220.8583561519679	515.832045737351	0.017943841100758553	0.0496461	0.253099	0.6011768082663606
input/fig3ab_prs/snp//fold79.SNP.0.00001.sscore	SNP	1e-5	79	20	3.716438473488401	3.928649758569406	0.3441569210018011	0.00725103	0.078458	0.5271493212669683
input/fig3ab_prs/snp//fold79.SNP.0.0001.sscore	SNP	1e-4	79	206	54.90091597117564	15.525695648079843	4.060310887649688e-4	0.109173	0.17307	0.660774886877828
input/fig3ab_prs/snp//fold79.SNP.0.001.sscore	SNP	0.001	79	1495.9883720930231	168.41565070030646	45.53997444114591	2.1713908929047606e-4	0.121813	0.184802	0.6610576923076923
input/fig3ab_prs/snp//fold79.SNP.0.01.sscore	SNP	0.01	79	11509.988372093023	493.2555363121445	158.01088492585447	0.0017983729083898981	0.0829294	0.148708	0.6242929864253394
input/fig3ab_prs/snp//fold79.SNP.0.05.sscore	SNP	0.05	79	43561.88372093023	1046.3674764661719	333.09728440291184	0.0016818416580144284	0.0850972	0.15072	0.6310803167420814
input/fig3ab_prs/snp//fold79.SNP.0.1.sscore	SNP	0.1	79	74827.8488372093	981.1185321988314	433.7414802224724	0.02369807223129242	0.0424181	0.111103	0.5977799773755657
input/fig3ab_prs/snp//fold8.SNP.0.00001.sscore	SNP	1e-5	8	38	2.9098410802519807	6.229873439416144	0.6404435850443456	0.00188008	0.274053	0.5181372549019608
input/fig3ab_prs/snp//fold8.SNP.0.0001.sscore	SNP	1e-4	8	202	30.809328276459677	14.601397021640993	0.03485611097776084	0.039852	0.30167	0.6072829131652661
input/fig3ab_prs/snp//fold8.SNP.0.001.sscore	SNP	0.001	8	1644	-19.949805325323208	49.167685330911844	0.6849260459954503	0.00141853	0.273717	0.5054621848739496
input/fig3ab_prs/snp//fold8.SNP.0.01.sscore	SNP	0.01	8	11675.988439306358	179.04645271799612	156.58772349067922	0.2528618198656121	0.0113366	0.280931	0.5711484593837535
input/fig3ab_prs/snp//fold8.SNP.0.05.sscore	SNP	0.05	8	43773.96531791907	340.53488894151474	346.72376061091876	0.3260257464488696	0.00837638	0.278778	0.6042016806722689
input/fig3ab_prs/snp//fold8.SNP.0.1.sscore	SNP	0.1	8	74601.94219653179	371.041677300644	481.6038571310003	0.44104533420793796	0.00514039	0.276424	0.5973389355742297
input/fig3ab_prs/snp//fold80.SNP.0.00001.sscore	SNP	1e-5	80	30	10.088453124553247	4.867498663313772	0.03820807834769109	0.03452	0.0947043	0.5797101449275363
input/fig3ab_prs/snp//fold80.SNP.0.0001.sscore	SNP	1e-4	80	192	29.062873102291896	13.066602553163655	0.026134292633778537	0.04019	0.100021	0.6071916871752803
input/fig3ab_prs/snp//fold80.SNP.0.001.sscore	SNP	0.001	80	1567.9885714285715	165.83634623441398	46.01327489598658	3.132390102487198e-4	0.109935	0.165418	0.6468416735028713
input/fig3ab_prs/snp//fold80.SNP.0.01.sscore	SNP	0.01	80	11469.988571428572	388.7691253524115	131.92451580685676	0.003209709293203546	0.0708709	0.128789	0.6484823625922888
input/fig3ab_prs/snp//fold80.SNP.0.05.sscore	SNP	0.05	80	43429.96571428572	812.1920276474594	299.4690770753744	0.0066857110439585	0.0610916	0.11962	0.622094613070823
input/fig3ab_prs/snp//fold80.SNP.0.1.sscore	SNP	0.1	80	74505.88571428572	1140.9145367783115	409.74277724802124	0.005361606103649226	0.0639104	0.122263	0.6259228876127974
input/fig3ab_prs/snp//fold81.SNP.0.00001.sscore	SNP	1e-5	81	38	14.215944503996575	6.432675546137239	0.027108058754673963	0.0413667	0.184393	0.5612044817927171
input/fig3ab_prs/snp//fold81.SNP.0.0001.sscore	SNP	1e-4	81	212	38.89789525971024	15.022572514254948	0.009617223198665684	0.0567236	0.197459	0.6092436974789915
input/fig3ab_prs/snp//fold81.SNP.0.001.sscore	SNP	0.001	81	1586	67.24597319385576	44.37005558636147	0.12962784364141805	0.0190292	0.165388	0.5322128851540616
input/fig3ab_prs/snp//fold81.SNP.0.01.sscore	SNP	0.01	81	11709.988439306358	394.1497077480019	154.45969098899386	0.010716907615805297	0.0556698	0.196562	0.5900560224089636
input/fig3ab_prs/snp//fold81.SNP.0.05.sscore	SNP	0.05	81	43717.94219653179	535.2202117925231	312.4567070778465	0.08672321336497603	0.0245953	0.170124	0.5649859943977591
input/fig3ab_prs/snp//fold81.SNP.0.1.sscore	SNP	0.1	81	74449.91907514451	383.16743516208004	416.8963695928653	0.3580458010648139	0.0069924	0.155147	0.5261904761904762
input/fig3ab_prs/snp//fold82.SNP.0.00001.sscore	SNP	1e-5	82	32	2.371282762322455	4.564379987997811	0.6033987697671882	0.00213792	0.0785316	0.5349330051955155
input/fig3ab_prs/snp//fold82.SNP.0.0001.sscore	SNP	1e-4	82	216	21.41351527071299	14.116803113010508	0.12929664476644698	0.0184103	0.0935582	0.595296691277003
input/fig3ab_prs/snp//fold82.SNP.0.001.sscore	SNP	0.001	82	1518	202.22204006824813	55.77467809312135	2.8818396302635567e-4	0.121727	0.188965	0.6844407984686902
input/fig3ab_prs/snp//fold82.SNP.0.01.sscore	SNP	0.01	82	11422	262.1216566784688	137.82055315213861	0.05718352082693607	0.0293455	0.103656	0.5783429040196882
input/fig3ab_prs/snp//fold82.SNP.0.05.sscore	SNP	0.05	82	43461.97714285714	736.1260783772941	308.67325027512936	0.017088091022361248	0.0461118	0.119139	0.6067815149029259
input/fig3ab_prs/snp//fold82.SNP.0.1.sscore	SNP	0.1	82	74705.92	1164.189204064436	428.0817141476489	0.006537100578483947	0.060547	0.132469	0.6140278917145201
input/fig3ab_prs/snp//fold83.SNP.0.00001.sscore	SNP	1e-5	83	36	10.426384120321257	5.1299298953585675	0.042106975091631756	0.0340774	0.142856	0.5861973775017253
input/fig3ab_prs/snp//fold83.SNP.0.0001.sscore	SNP	1e-4	83	226	42.7331708199772	15.593497776889958	0.006135547761083933	0.0648988	0.170207	0.6242926155969634
input/fig3ab_prs/snp//fold83.SNP.0.001.sscore	SNP	0.001	83	1578	46.818205747216155	44.68316190964776	0.29473912971215427	0.00888959	0.120505	0.5184265010351967
input/fig3ab_prs/snp//fold83.SNP.0.01.sscore	SNP	0.01	83	11565.942528735632	295.5110392104031	147.91160906659385	0.04572864965832826	0.0327894	0.141714	0.5584541062801932
input/fig3ab_prs/snp//fold83.SNP.0.05.sscore	SNP	0.05	83	43785.89655172414	559.1144879429368	315.5386983643473	0.0764051243518239	0.0258399	0.135547	0.5693581780538303
input/fig3ab_prs/snp//fold83.SNP.0.1.sscore	SNP	0.1	83	74377.88505747127	739.614424343226	430.1086873346536	0.0855053768113437	0.0241924	0.134085	0.5538992408557626
input/fig3ab_prs/snp//fold84.SNP.0.00001.sscore	SNP	1e-5	84	32	5.868522763068406	5.160749202028023	0.2554774631944118	0.0104643	0.0978005	0.5639355742296919
input/fig3ab_prs/snp//fold84.SNP.0.0001.sscore	SNP	1e-4	84	246	28.87596097897294	14.21162231264321	0.0421683007748259	0.0342022	0.119443	0.5754901960784313
input/fig3ab_prs/snp//fold84.SNP.0.001.sscore	SNP	0.001	84	1604	186.96535718778222	54.10413355782466	5.489522869134094e-4	0.107494	0.186266	0.6647058823529411
input/fig3ab_prs/snp//fold84.SNP.0.01.sscore	SNP	0.01	84	11553.976878612717	336.9123837396515	152.42901784786466	0.02708501950027233	0.040685	0.125354	0.6064425770308123
input/fig3ab_prs/snp//fold84.SNP.0.05.sscore	SNP	0.05	84	43629.919075144506	569.6605641070842	318.22524611049283	0.07343503309749572	0.0263024	0.112241	0.5911764705882353
input/fig3ab_prs/snp//fold84.SNP.0.1.sscore	SNP	0.1	84	74625.91907514451	824.9475932051312	444.3649858086695	0.0633874515985858	0.0282305	0.113999	0.6005602240896358
